Austin Ekeler,301.1058217926615
Christian McCaffrey,339.5352307951011
Saquon Barkley,315.8488590170556
Derrick Henry,360.8923964123488
Tony Pollard,255.0454306899128
Nick Chubb,333.1795445831563
Josh Jacobs,338.6784533321531
Jonathan Taylor,404.6019049350406
Joe Mixon,236.3516099096574
